%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1461206731131659535,9837,1461206731131396582,world,-0.454419761896,0.0956986024976,1.01031839848,0.0361931137741,0.0853524133563,0.0254630334675,0.995367586613
1461206731141605073,9838,1461206731141337092,world,-0.463836193085,0.0977764502168,1.00881540775,0.0337930433452,0.0864989683032,0.0250984802842,0.995362281799
1461206731151861335,9839,1461206731151641056,world,-0.473299473524,0.0995139852166,1.0075135231,0.0361862182617,0.0866987630725,0.0275097582489,0.995196998119
1461206731161493845,9840,1461206731161242556,world,-0.482531458139,0.101423636079,1.00635135174,0.0370225273073,0.0859728381038,0.027344416827,0.995233893394
1461206731172007682,9841,1461206731171715676,world,-0.491526961327,0.103047192097,1.00518596172,0.0372666344047,0.0858589485288,0.0277450289577,0.995223462582
1461206731181529773,9842,1461206731181290287,world,-0.500151693821,0.104492262006,1.00408911705,0.0390222407877,0.0865907967091,0.0285590607673,0.995069742203
1461206731191515191,9843,1461206731191245673,world,-0.508651912212,0.10615401715,1.00299930573,0.0386280305684,0.0874980464578,0.0296381004155,0.994974195957
1461206731201791079,9844,1461206731201524983,world,-0.51704210043,0.107667922974,1.00215506554,0.0386696606874,0.0869038999081,0.0303117856383,0.995004355907
1461206731211585899,9845,1461206731211341245,world,-0.525187551975,0.109165541828,1.00131011009,0.0390230305493,0.0868377685547,0.0307065490633,0.994984269142
1461206731221575438,9846,1461206731221303057,world,-0.533171951771,0.110612154007,1.00052678585,0.0372581966221,0.0877021402121,0.0295772999525,0.995010197163
1461206731231640196,9847,1461206731231396868,world,-0.541043996811,0.111926741898,0.999889850616,0.0374699980021,0.0883746817708,0.03071468696,0.99490827322
1461206731241501715,9848,1461206731241253010,world,-0.548730909824,0.113213531673,0.999466061592,0.0393734425306,0.0878523737192,0.0331674292684,0.994802355766
1461206731251628212,9849,1461206731251367564,world,-0.556401252747,0.114288374782,0.999051213264,0.0384946428239,0.0874056220055,0.0341130420566,0.994844138622
1461206731261625643,9850,1461206731261405712,world,-0.563743472099,0.115015462041,0.998741090298,0.0377682521939,0.0869859457016,0.034205455333,0.994905531406
