time, x, y, z
22.767, 0.00705721229315, 0.72485559085, -4.93906996566
22.787, 0.00700255809352, 0.724925170928, -4.93910143675
22.807, 0.00694683566689, 0.735060058623, -4.93881151976
22.828, 0.00687782373279, 0.715241943389, -4.93803999723
22.847, 0.00681587262079, 0.715384460479, -4.93684218245
22.867, 0.00674908841029, 0.755456176788, -4.9350564273
22.888, 0.00668114004657, 0.735428710968, -4.93257067519
22.907, 0.0066118282266, 0.715248657257, -4.9293806346
22.927, 0.00654417835176, 0.724872375519, -4.92574332076
22.947, 0.00647105881944, 0.73424218753, -4.921138981
22.967, 0.00639613112435, 0.743383117706, -4.91561673003
22.987, 0.00631543109193, 0.722209106476, -4.90888998808
23.008, 0.00623259367421, 0.710737548859, -4.90116904081
23.03, 0.00615988392383, 0.74923425296, -4.89375708403
23.047, 0.00605205073953, 0.6466228638, -4.88189957441
23.068, 0.00598864769563, 0.714912353547, -4.87437460722
23.088, 0.00590739632025, 0.73255242923, -4.86404154616
23.107, 0.00581640657037, 0.699684692414, -4.85168955642
23.13, 0.00573306111619, 0.746851745637, -4.83969757872
23.151, 0.00561752077192, 0.672630554231, -4.82208178343
23.167, 0.00552754988894, 0.649139343293, -4.80758116545
23.187, 0.00545944552869, 0.68635308841, -4.79625151473
23.207, 0.00537257315591, 0.692658020051, -4.78132889586
23.227, 0.00527594797313, 0.678378845247, -4.76409075576
23.247, 0.00518344435841, 0.674139953645, -4.74696371871
23.267, 0.00509984465316, 0.700187622102, -4.7310044557
23.287, 0.00500194588676, 0.685420166048, -4.71185324491
23.307, 0.00490396097302, 0.670515380891, -4.69209502043
23.328, 0.00481082359329, 0.665765319856, -4.67265436949
23.347, 0.00471782777458, 0.660931335481, -4.65272019209
23.367, 0.00462487898767, 0.646043945344, -4.63233683425
23.387, 0.00453657424077, 0.661341796906, -4.61262629332
23.407, 0.00444359099492, 0.64635522464, -4.59158537703
23.427, 0.00435064453632, 0.641368652375, -4.57024977523
23.447, 0.00425776001066, 0.646382080109, -4.54857037367
23.467, 0.00415553571656, 0.620948730499, -4.52443049253
23.488, 0.0040671415627, 0.636261840851, -4.50347779113
23.508, 0.00397407310084, 0.631382080108, -4.48128626662
23.527, 0.00388568290509, 0.616802001983, -4.46014616805
23.547, 0.0037927464582, 0.622074829131, -4.43781874479
23.567, 0.00369995716028, 0.617439209014, -4.41534159483
23.588, 0.00360257481225, 0.602717529326, -4.39166853727
23.608, 0.00350973475724, 0.608326049834, -4.36917994338
23.627, 0.00341684790328, 0.594056640654, -4.34671852888
23.648, 0.00332396733575, 0.589909301787, -4.32435343565
23.668, 0.00324974744581, 0.636701293974, -4.30647681075
23.687, 0.00313863670453, 0.572087646513, -4.27961037474
23.708, 0.00304620503448, 0.598413330106, -4.25722620787
23.727, 0.00295850774273, 0.575038696317, -4.23604128676
