time, x, y, z
18.599, 0.600419464009, -0.00392661264487, -5.04495780338
18.608, 0.599993867986, -0.00392660270404, -5.04595242865
18.619, 0.599573678607, -0.00392659367381, -5.0469503924
18.629, 0.599158895872, -0.00392658553401, -5.04795169462
18.639, 0.605225772369, -0.00222999239812, -5.05048038733
18.649, 0.604926071954, -0.00222993658945, -5.05151449244
18.658, 0.604661742922, -0.00222988743781, -5.05244832723
18.669, 0.60437344534, -0.00222983389831, -5.05348906166
18.679, 0.611379079533, -0.00630349633385, -5.05352865315
18.689, 0.611244784068, -0.00630341072358, -5.05445431466
18.698, 0.611115930933, -0.00630332807884, -5.05538271226
18.708, 0.610978807817, -0.00630323959367, -5.05641730526
18.719, 0.61083536321, -0.00630314640604, -5.05755907324
18.728, 0.620970084821, 0.00044514646454, -5.05381723859
18.738, 0.621023137156, 0.000445167670061, -5.05478422108
18.748, 0.621083873055, 0.00044519229976, -5.05575413899
18.759, 0.621152292516, 0.000445220442947, -5.05672699232
18.769, 0.630709237088, -0.00194666695217, -5.05429149319
18.78, 0.630976957835, -0.00194654607481, -5.05530445915
18.788, 0.631204505148, -0.00194644181127, -5.05613582966
18.799, 0.631465065555, -0.00194632099246, -5.0570619203
18.809, 0.641467283395, 0.000240765822788, -5.05194224642
18.818, 0.641859958427, 0.000241062587823, -5.05269284871
18.83, 0.642393778131, 0.00024147021796, -5.05369586999
18.838, 0.642758771707, 0.000241752754865, -5.05436652259
18.85, 0.644290645774, -0.0176029915178, -5.05084714701
18.859, 0.644781674254, -0.0176031654682, -5.05161586895
18.869, 0.645232234403, -0.0176033261546, -5.05230919189
18.88, 0.645843342687, -0.0176035454072, -5.05323539029
18.889, 0.655686509713, -0.0121410390796, -5.04818761803
18.899, 0.65630010816, -0.0121416355367, -5.04880143522
18.908, 0.656991296699, -0.0121423124434, -5.04948444991
18.918, 0.657692943557, -0.0121430052623, -5.05016857082
18.93, 0.664561142412, -0.00860575508697, -5.04707549479
18.939, 0.665227023371, -0.00860642722248, -5.04756697496
18.949, 0.665984108973, -0.00860719634208, -5.04812039108
18.958, 0.666835277103, -0.00860806726598, -5.04873592406
18.968, 0.684884309849, 0.00949578799633, -5.04528213936
18.978, 0.68606010293, 0.00949547812302, -5.04582644339
18.988, 0.687248679773, 0.00949516473322, -5.04637103015
18.999, 0.688570176437, 0.00949481613281, -5.04697038659
19.008, 0.687764827198, 0.00462355080513, -5.04470685871
19.018, 0.688959899885, 0.0046240602887, -5.04520624595
19.028, 0.690167575647, 0.00462458304977, -5.04570565388
19.038, 0.693432394182, 0.00375171573589, -5.04665753588
19.048, 0.694699929832, 0.00374966632376, -5.0471646797
19.058, 0.695980265091, 0.00374757863724, -5.047671888
19.068, 0.697273399959, 0.00374545232485, -5.04817916078
19.079, 0.688605154408, -0.00481506782928, -5.04570222644
19.088, 0.689754027966, -0.00481888265326, -5.04615846196
19.099, 0.691030808429, -0.0048231605821, -5.04666007165
19.108, 0.692087164582, -0.00482673490581, -5.04707025513
19.119, 0.702904432113, 0.00137155388647, -5.03930015389
19.128, 0.704129040036, 0.00136615940482, -5.03958253266
19.14, 0.705638424117, 0.00135945658276, -5.03992664015
19.148, 0.70435139885, 0.00176811265392, -5.03395368665
19.158, 0.705707312862, 0.00176731065501, -5.0341618069
19.168, 0.707075758766, 0.001766497939, -5.03436831035
19.18, 0.70873293212, 0.00176550974665, -5.03461417433
19.189, 0.718859474145, 0.00951760910975, -5.03046696837
19.199, 0.720559307531, 0.00952077196953, -5.030616767
19.209, 0.72196326939, 0.00952341391044, -5.03073735974
19.219, 0.723378022321, 0.00952610056683, -5.03085634085
19.23, 0.71537125061, 0.00572176191637, -5.03341691645
19.239, 0.716662278382, 0.00572926092386, -5.0335695714
19.249, 0.718107905504, 0.00573773271726, -5.03373760924
19.258, 0.719420121723, 0.00574549811209, -5.03388726454
19.269, 0.714267096562, 0.00237563442226, -5.03023247463
19.279, 0.715636047167, 0.0023812873735, -5.03032963068
19.288, 0.716878679987, 0.00238646666385, -5.03041515553
19.299, 0.714512741219, -0.0031139672054, -5.02874103531
19.308, 0.715851333632, -0.00311616524852, -5.02880149456
19.318, 0.717201313313, -0.00311840917391, -5.02885965173
19.328, 0.718562680259, -0.00312069944018, -5.02891550682
19.339, 0.727264800031, 0.00492227681429, -5.02342554587
19.349, 0.728777976492, 0.00491937061326, -5.02337605235
19.359, 0.730303265324, 0.00491640729328, -5.02332368513
19.368, 0.731686926407, 0.00491368841432, -5.02327396831
19.383, 0.729737838233, 0.00264550797965, -5.02102164562
19.388, 0.730479311599, 0.002644413287, -5.02096802514
19.399, 0.732116958359, 0.00264198269915, -5.02084833771
19.408, 0.733468380804, 0.00263995367259, -5.02074731134
19.419, 0.722727438451, -0.00237595867789, -5.01830297167
19.428, 0.724020762738, -0.00237544944966, -5.01814056335
19.438, 0.725324426864, -0.00237492891733, -5.01797477188
19.45, 0.726769831226, -0.00237434377106, -5.01778867981
19.458, 0.718534705757, -0.00349806553443, -5.01414956677
19.469, 0.719821737215, -0.00349870381749, -5.01389008252
19.478, 0.720884074181, -0.00349923480432, -5.01367408973
19.489, 0.713594808903, -0.006216943947, -5.01098140038
19.499, 0.714751617011, -0.00621848333696, -5.01066336457
19.508, 0.715706583316, -0.0062197664576, -5.01039922861
19.519, 0.71677537239, -0.00622121380078, -5.01010217617
19.531, 0.712625356129, -0.00438737505683, -5.00620294706
19.539, 0.713617075619, -0.00438886546539, -5.00583347693
19.552, 0.714516852494, -0.00439022941738, -5.00549705689
19.558, 0.715523833912, -0.00439176768277, -5.00511935994
19.569, 0.708429616665, -0.00580842578604, -5.00878815768
19.578, 0.709310872394, -0.00580792482352, -5.00847277409
19.588, 0.710199354882, -0.00580741219289, -5.00815346545
19.598, 0.71109506413, -0.00580688777117, -5.00783023174
