ax,ay,az,gx,gy,gz,mx,my,mx
1.64721,4.09887,8.82503,0.00532112,0.723673,0.446974,-16.1561,55.9365,27.0457
1.64242,4.11803,8.74841,0.00106422,0.725801,0.455488,-16.1561,55.9365,27.0457
1.66158,4.16112,8.89207,0.00212845,0.728994,0.458681,-16.1561,55.9365,27.0457
1.63763,4.2521,8.85855,0.00532112,0.734315,0.47358,-16.1561,55.9365,27.0457
1.63285,4.31435,8.74362,0.00744957,0.735379,0.481029,-16.1561,55.9365,27.0457
1.54665,4.2952,8.81066,0.00212845,0.737507,0.490607,-16.1561,55.9365,27.0457
1.58017,4.24253,8.74362,-0.00106422,0.735379,0.499121,-16.1561,55.9365,27.0457
1.51792,4.33829,8.89207,-0.00319267,0.738572,0.507635,-16.1561,55.9365,27.0457
1.51314,4.35745,8.82024,-0.00212845,0.742829,0.515085,-16.1561,55.9365,27.0457
1.47004,4.39097,8.91122,-0.0042569,0.744957,0.522534,-16.1561,55.9365,27.0457
1.54187,4.40054,8.84897,-0.00212845,0.747085,0.529984,-16.1561,55.9365,27.0457
1.53708,4.47716,8.89685,-0.00212845,0.749214,0.54169,-16.1561,55.9365,27.0457
1.45567,4.52025,8.85855,-0.00106422,0.750278,0.54914,-16.1561,55.9365,27.0457
1.50356,4.57771,8.83939,-0.0042569,0.757728,0.560846,-16.1561,55.9365,27.0457
1.6089,4.57771,8.98783,-0.0042569,0.757728,0.571488,-16.1561,55.9365,27.0457
1.52271,4.55856,8.98783,-0.00106422,0.757728,0.580002,-16.1561,55.9365,27.0457
1.51792,4.71179,8.80587,-0.0042569,0.757728,0.587452,-16.1561,55.9365,27.0457
1.47004,4.61602,8.88249,-0.00638535,0.765177,0.598094,-16.1561,55.9365,27.0457
1.42694,4.6256,8.85376,-0.00851379,0.765177,0.605544,-16.1561,55.9365,27.0457
1.46046,4.69742,8.8346,-0.0117065,0.764113,0.612993,-16.1561,55.9365,27.0457
1.38385,4.71179,8.91601,-0.0170276,0.759856,0.623635,-16.1561,55.9365,27.0457
1.43173,4.73573,8.88728,-0.019156,0.769434,0.628957,-16.1561,55.9365,27.0457
1.33118,4.68785,8.85855,-0.0180918,0.773691,0.63747,-16.1561,55.9365,27.0457
1.34075,4.78362,8.82503,-0.0212845,0.769434,0.643856,-16.1561,55.9365,27.0457
1.37906,4.74531,8.91601,-0.0212845,0.771563,0.652369,-16.1561,55.9365,27.0457
1.25456,4.77883,8.80587,-0.0212845,0.771563,0.66514,-16.1561,55.9365,27.0457
1.30723,4.76446,8.9208,-0.0266056,0.775819,0.674718,-16.1561,55.9365,27.0457
1.30245,4.77404,8.89685,-0.0297983,0.780076,0.68536,-16.1561,55.9365,27.0457
1.20668,4.86981,8.96389,-0.0319267,0.779012,0.694938,-16.1561,55.9365,27.0457
1.14922,4.97036,8.96868,-0.0361836,0.782205,0.698131,-16.1561,55.9365,27.0457
1.08697,4.95121,8.89685,-0.0457616,0.784333,0.705581,-16.1561,55.9365,27.0457
1.09654,4.87459,9.05966,-0.0457616,0.782205,0.719416,-16.1561,55.9365,27.0457
0.986411,4.94642,9.01656,-0.0478901,0.783269,0.730058,-16.1561,55.9365,27.0457
1.01514,4.94163,9.04529,-0.0489543,0.785398,0.739636,-16.1561,55.9365,27.0457
0.919373,4.96557,9.0836,-0.0532112,0.785398,0.744957,-16.1561,55.9365,27.0457
1.00078,4.97515,9.15543,-0.052147,0.78859,0.755599,-16.1561,55.9365,27.0457
0.92895,5.01346,9.02135,-0.0564039,0.785398,0.763049,-16.1561,55.9365,27.0457
0.924162,5.04698,9.11712,-0.0659819,0.783269,0.772627,-16.1561,55.9365,27.0457
1.00556,5.04219,9.06924,-0.0723673,0.786462,0.783269,-16.1561,55.9365,27.0457
0.818817,5.03261,9.09318,-0.071303,0.787526,0.791783,-16.1561,55.9365,27.0457
0.861913,5.07092,9.09797,-0.0766241,0.787526,0.806682,-16.1561,55.9365,27.0457
0.814029,5.1188,9.06924,-0.0819453,0.787526,0.81626,-16.1561,55.9365,27.0457
0.794875,5.12359,9.08839,-0.0862022,0.790719,0.822645,-16.1561,55.9365,27.0457
0.770933,5.19063,9.05487,-0.0883306,0.791783,0.827967,-16.1561,55.9365,27.0457
0.670376,5.15232,9.24162,-0.0968444,0.790719,0.837545,-16.1561,55.9365,27.0457
0.785298,5.26246,9.29908,-0.0968444,0.791783,0.844994,-16.1561,55.9365,27.0457
0.612916,5.21936,9.11712,-0.0989729,0.794976,0.852444,-16.1561,55.9365,27.0457
0.665588,5.30076,9.08839,-0.0979086,0.791783,0.860957,-16.1561,55.9365,27.0457
0.713472,5.24809,9.0836,-0.107487,0.790719,0.874792,-16.1561,55.9365,27.0457
0.6608,5.27203,9.26077,-0.114936,0.793911,0.877985,-16.1561,55.9365,27.0457
0.584185,5.29597,9.30866,-0.113872,0.79604,0.885435,-16.1561,55.9365,27.0457
0.612916,5.31513,9.14585,-0.12345,0.794976,0.889691,-16.1561,55.9365,27.0457
0.512359,5.34386,9.30387,-0.12345,0.794976,0.89927,-16.1561,55.9365,27.0457
0.536301,5.34865,9.28471,-0.124514,0.792847,0.903526,-16.1561,55.9365,27.0457
0.493206,5.35822,9.39006,-0.134092,0.797104,0.909912,-16.1561,55.9365,27.0457
0.512359,5.29119,9.29429,-0.14367,0.800297,0.917361,-16.1561,55.9365,27.0457
0.469264,5.26724,9.35654,-0.141542,0.802425,0.91949,-16.1561,55.9365,27.0457
0.387861,5.31513,9.39964,-0.142606,0.799232,0.918426,-16.1561,55.9365,27.0457
0.464475,5.35822,9.27993,-0.147927,0.793911,0.925875,-16.1561,55.9365,27.0457
0.47884,5.29597,9.29908,-0.155377,0.798168,0.930132,-16.1561,55.9365,27.0457
0.445322,5.26246,9.4571,-0.162826,0.804554,0.931196,-16.1561,55.9365,27.0457
0.392649,5.33907,9.39485,-0.168147,0.804554,0.93226,-16.1561,55.9365,27.0457
0.387861,5.27682,9.2895,-0.170276,0.801361,0.935453,-16.1561,55.9365,27.0457
0.397437,5.31992,9.35175,-0.176661,0.800297,0.936517,-16.1561,55.9365,27.0457
0.488417,5.21457,9.29429,-0.180918,0.800297,0.936517,-16.1561,55.9365,27.0457
0.502782,5.18105,9.39964,-0.186239,0.802425,0.937582,-16.1561,55.9365,27.0457
0.45011,5.26724,9.38527,-0.192625,0.804554,0.93971,-16.1561,55.9365,27.0457
0.502782,5.17626,9.36612,-0.203267,0.801361,0.941839,-16.1561,55.9365,27.0457
0.45011,5.19542,9.37569,-0.204331,0.800297,0.934389,-16.1561,55.9365,27.0457
0.502782,5.18584,9.39485,-0.207524,0.798168,0.936517,-16.1561,55.9365,27.0457
0.45011,5.23851,9.39964,-0.214973,0.799232,0.933325,-16.1561,55.9365,27.0457
0.617704,5.00867,9.44273,-0.21923,0.79604,0.933325,-16.1561,55.9365,27.0457
0.593762,5.04698,9.51456,-0.221359,0.790719,0.938646,-16.1561,55.9365,27.0457
0.54109,5.10444,9.414,-0.225616,0.789654,0.930132,-16.1561,55.9365,27.0457
0.632069,5.0374,9.39485,-0.236258,0.785398,0.926939,-16.1561,55.9365,27.0457
0.56982,4.96557,9.32781,-0.242643,0.785398,0.926939,-16.1561,55.9365,27.0457
0.656011,5.01346,9.35175,-0.250093,0.776884,0.921618,-16.1561,55.9365,27.0457
0.675165,5.02782,9.35175,-0.25435,0.776884,0.923747,-16.1561,55.9365,27.0457
0.675165,4.95121,9.52413,-0.255414,0.773691,0.915233,-16.1561,55.9365,27.0457
0.636858,4.99909,9.38048,-0.259671,0.767306,0.91204,-16.1561,55.9365,27.0457
0.545878,5.04219,9.55765,-0.268185,0.764113,0.910976,-16.1561,55.9365,27.0457
0.593762,5.00867,9.58638,-0.272441,0.761985,0.914169,-16.1561,55.9365,27.0457
0.584185,4.97036,9.57202,-0.279891,0.749214,0.913104,-16.1561,55.9365,27.0457
0.517148,4.89854,9.52413,-0.284148,0.744957,0.909912,-16.1561,55.9365,27.0457
0.59855,4.97036,9.663,-0.284148,0.741764,0.909912,-16.1561,55.9365,27.0457
0.555455,4.87938,9.56244,-0.292662,0.737507,0.905655,-16.1561,55.9365,27.0457
0.45011,4.86981,9.46667,-0.293726,0.732186,0.903526,-16.1561,55.9365,27.0457
0.622492,4.8315,9.5385,-0.297983,0.723673,0.906719,-16.1561,55.9365,27.0457
0.517148,4.7884,9.55287,-0.305432,0.721544,0.902462,-16.1561,55.9365,27.0457
0.45011,4.7884,9.58638,-0.311818,0.71303,0.901398,-16.1561,55.9365,27.0457
0.483629,4.80277,9.56244,-0.316075,0.702388,0.902462,-16.1561,55.9365,27.0457
0.483629,4.73094,9.68215,-0.317139,0.697067,0.901398,-16.1561,55.9365,27.0457
0.426168,4.76446,9.7444,-0.325653,0.690682,0.907783,-16.1561,55.9365,27.0457
0.416591,4.73094,9.62469,-0.333102,0.688553,0.903526,-16.1561,55.9365,27.0457
0.426168,4.77883,9.67736,-0.340552,0.688553,0.89927,-16.1561,55.9365,27.0457
0.35913,4.71658,9.57681,-0.344809,0.677911,0.903526,-16.1561,55.9365,27.0457
0.349553,4.67348,9.68215,-0.344809,0.673654,0.903526,-16.1561,55.9365,27.0457
0.311246,4.63996,9.68694,-0.351194,0.668333,0.902462,-16.1561,55.9365,27.0457
0.339977,4.5825,9.61033,-0.360772,0.661947,0.908848,-16.1561,55.9365,27.0457
0.292093,4.5825,9.5385,-0.366093,0.657691,0.908848,-16.1561,55.9365,27.0457
0.320823,4.57771,9.43794,-0.3778,0.658755,0.908848,-16.1561,55.9365,27.0457
0.287304,4.60166,9.60075,-0.379928,0.654498,0.91204,-16.1561,55.9365,27.0457
0.258574,4.707,9.50977,-0.380992,0.652369,0.914169,-16.1561,55.9365,27.0457
0.253785,4.60644,9.55765,-0.394827,0.649177,0.913104,-16.1561,55.9365,27.0457
0.0574608,4.59208,9.61033,-0.39802,0.645984,0.91949,-16.1561,55.9365,27.0457
0.129287,4.55856,9.40921,-0.404405,0.64492,0.921618,-16.1561,55.9365,27.0457
0.0191536,4.53462,9.50498,-0.413983,0.63747,0.921618,-16.1561,55.9365,27.0457
0.071826,4.52983,9.55287,-0.421433,0.638535,0.929068,-16.1561,55.9365,27.0457
0.0957681,4.50589,9.52892,-0.421433,0.636406,0.931196,-16.1561,55.9365,27.0457
0.124498,4.53941,9.59596,-0.427818,0.633213,0.936517,-16.1561,55.9365,27.0457
-0.00957681,4.58729,9.57202,-0.434204,0.632149,0.941839,-16.1561,55.9365,27.0457
0.0047884,4.52025,9.43794,-0.440589,0.631085,0.942903,-16.1561,55.9365,27.0457
0.0670376,4.55377,9.46667,-0.444846,0.627892,0.945031,-16.1561,55.9365,27.0457
-0.0909797,4.53462,9.50498,-0.450167,0.626828,0.954609,-16.1561,55.9365,27.0457
-0.0383072,4.57771,9.61033,-0.455488,0.6247,0.95993,-16.1561,55.9365,27.0457
0.0383072,4.52504,9.61033,-0.461873,0.623635,0.964187,-16.1561,55.9365,27.0457
-0.0047884,4.61123,9.40442,-0.464002,0.619379,0.965251,-16.1561,55.9365,27.0457
-0.100556,4.62081,9.44273,-0.468259,0.621507,0.969508,-16.1561,55.9365,27.0457
-0.071826,4.51546,9.61033,-0.471451,0.619379,0.974829,-16.1561,55.9365,27.0457
-0.0766145,4.5825,9.44752,-0.474644,0.61725,0.978022,-16.1561,55.9365,27.0457
-0.0909797,4.49152,9.414,-0.478901,0.618314,0.982279,-16.1561,55.9365,27.0457
-0.134075,4.53462,9.414,-0.483158,0.611929,0.990793,-16.1561,55.9365,27.0457
-0.134075,4.60644,9.46667,-0.484222,0.614057,0.997178,-16.1561,55.9365,27.0457
-0.172383,4.44364,9.53371,-0.483158,0.614057,1.00144,-16.1561,55.9365,27.0457
-0.191536,4.51068,9.48104,-0.487415,0.612993,1.00463,-16.1561,55.9365,27.0457
-0.205901,4.56814,9.52892,-0.489543,0.614057,1.00995,-16.1561,55.9365,27.0457
-0.3304,4.56814,9.56244,-0.489543,0.611929,1.01314,-16.1561,55.9365,27.0457
-0.263362,4.458,9.50019,-0.490607,0.608736,1.0174,-16.1561,55.9365,27.0457
-0.220267,4.39097,9.54808,-0.492736,0.608736,1.01527,-16.1561,55.9365,27.0457
-0.316035,4.2952,9.46188,-0.495929,0.607672,1.02059,-16.1561,55.9365,27.0457
-0.263362,4.29041,9.40921,-0.495929,0.610865,1.03123,-16.1561,55.9365,27.0457
-0.311246,4.29041,9.54329,-0.499121,0.612993,1.03975,-16.1561,55.9365,27.0457
-0.335188,4.33829,9.53371,-0.499121,0.611929,1.04188,-16.1561,55.9365,27.0457
-0.354342,4.24253,9.4954,-0.500185,0.612993,1.04294,-16.1561,55.9365,27.0457
-0.344765,4.29999,9.53371,-0.496993,0.611929,1.04826,-16.1561,55.9365,27.0457
-0.244209,4.20901,9.64384,-0.498057,0.610865,1.04933,-16.1561,55.9365,27.0457
-0.354342,4.20901,9.48104,-0.496993,0.610865,1.05571,-16.1561,55.9365,27.0457
-0.354342,4.22337,9.46188,-0.498057,0.61725,1.06103,-16.1561,55.9365,27.0457
-0.445322,4.20901,9.57681,-0.495929,0.622571,1.0621,-16.1561,55.9365,27.0457
-0.445322,4.16112,9.52413,-0.495929,0.621507,1.06103,-16.1561,55.9365,27.0457
-0.349553,4.16112,9.53371,-0.498057,0.621507,1.06103,-16.1561,55.9365,27.0457
-0.397437,4.19943,9.73961,-0.491672,0.618314,1.06742,-16.1561,55.9365,27.0457
-0.354342,4.14197,9.57202,-0.498057,0.621507,1.07167,-16.1561,55.9365,27.0457
-0.268151,4.16112,9.65342,-0.492736,0.623635,1.06848,-16.1561,55.9365,27.0457
-0.416591,4.01747,9.63906,-0.489543,0.622571,1.06848,-16.1561,55.9365,27.0457
-0.339977,4.06057,9.55287,-0.488479,0.6247,1.07167,-16.1561,55.9365,27.0457
-0.282516,3.95043,9.65821,-0.488479,0.627892,1.08125,-16.1561,55.9365,27.0457
-0.368707,4.02226,9.67736,-0.486351,0.626828,1.077,-16.1561,55.9365,27.0457
-0.258574,4.06057,9.61033,-0.486351,0.630021,1.077,-16.1561,55.9365,27.0457
-0.263362,3.94564,9.53371,-0.479965,0.632149,1.08019,-16.1561,55.9365,27.0457
-0.316035,3.93128,9.63427,-0.485286,0.635342,1.08019,-16.1561,55.9365,27.0457
-0.325611,3.90255,9.59596,-0.481029,0.635342,1.08657,-16.1561,55.9365,27.0457
-0.368707,3.85466,9.58638,-0.476772,0.639599,1.0887,-16.1561,55.9365,27.0457
-0.311246,3.81157,9.5816,-0.47358,0.635342,1.08977,-16.1561,55.9365,27.0457
-0.397437,3.77805,9.65342,-0.470387,0.634278,1.09615,-16.1561,55.9365,27.0457
-0.306458,3.78284,9.5816,-0.465066,0.63747,1.09509,-16.1561,55.9365,27.0457
-0.387861,3.78284,9.54808,-0.467194,0.63747,1.09402,-16.1561,55.9365,27.0457
-0.311246,3.72538,9.52892,-0.462938,0.638535,1.09509,-16.1561,55.9365,27.0457
-0.301669,3.80678,9.70609,-0.462938,0.638535,1.10254,-16.1561,55.9365,27.0457
-0.378284,3.74932,9.5385,-0.464002,0.647048,1.10573,-16.1561,55.9365,27.0457
-0.407014,3.67749,9.49062,-0.460809,0.642791,1.11105,-16.1561,55.9365,27.0457
-0.344765,3.6344,9.48583,-0.462938,0.640663,1.11424,-16.1561,55.9365,27.0457
-0.301669,3.73495,9.50498,-0.459745,0.645984,1.11637,-16.1561,55.9365,27.0457
-0.42138,3.67749,9.63427,-0.452295,0.647048,1.11956,-16.1561,55.9365,27.0457
-0.387861,3.7158,9.57681,-0.455488,0.64492,1.12063,-16.1561,55.9365,27.0457
-0.445322,3.67271,9.49062,-0.455488,0.641727,1.12489,-16.1561,55.9365,27.0457
-0.454898,3.63919,9.4954,-0.452295,0.642791,1.13021,-16.1561,55.9365,27.0457
-0.368707,3.62961,9.43315,-0.450167,0.642791,1.1334,-16.1561,55.9365,27.0457
-0.464475,3.73974,9.52892,-0.448038,0.64492,1.13978,-16.1561,55.9365,27.0457
-0.517148,3.72538,9.44752,-0.444846,0.648113,1.14511,-16.1561,55.9365,27.0457
-0.445322,3.70622,9.50977,-0.444846,0.64492,1.15043,-16.1561,55.9365,27.0457
-0.483629,3.63919,9.38527,-0.446974,0.641727,1.16213,-16.1561,55.9365,27.0457
-0.445322,3.7589,9.46188,-0.444846,0.642791,1.16107,-16.1561,55.9365,27.0457
-0.474052,3.65355,9.31823,-0.440589,0.64492,1.16426,-16.1561,55.9365,27.0457
-0.483629,3.70622,9.30387,-0.435268,0.64492,1.16852,-16.1561,55.9365,27.0457
-0.507571,3.71101,9.38527,-0.435268,0.648113,1.18022,-16.1561,55.9365,27.0457
-0.47884,3.74453,9.39964,-0.43846,0.643856,1.18767,-16.1561,55.9365,27.0457
-0.550666,3.7589,9.25119,-0.439525,0.642791,1.18555,-16.1561,55.9365,27.0457
-0.531513,3.74932,9.33739,-0.433139,0.638535,1.193,-16.1561,55.9365,27.0457
-0.536301,3.75411,9.26556,-0.433139,0.640663,1.19725,-16.1561,55.9365,27.0457
-0.579397,3.77326,9.27035,-0.429947,0.641727,1.2047,-16.1561,55.9365,27.0457
-0.488417,3.78763,9.2895,-0.427818,0.63747,1.21109,-16.1561,55.9365,27.0457
-0.665588,3.8403,9.37569,-0.42569,0.636406,1.21534,-16.1561,55.9365,27.0457
-0.636858,3.83551,9.28471,-0.424625,0.633213,1.22386,-16.1561,55.9365,27.0457
-0.612916,3.94086,9.22725,-0.427818,0.632149,1.22386,-16.1561,55.9365,27.0457
-0.703895,3.8403,9.28471,-0.422497,0.634278,1.23344,-16.1561,55.9365,27.0457
-0.703895,3.96959,9.29429,-0.41824,0.633213,1.24195,-16.1561,55.9365,27.0457
-0.751779,3.9648,9.23204,-0.417176,0.633213,1.24195,-16.1561,55.9365,27.0457
-0.794875,3.93128,9.19373,-0.421433,0.631085,1.24727,-16.1561,55.9365,27.0457
-0.80924,3.98874,9.20331,-0.420369,0.625764,1.25578,-16.1561,55.9365,27.0457
-0.761356,3.99832,9.2081,-0.406534,0.6247,1.26536,-16.1561,55.9365,27.0457
-0.794875,4.01268,9.25598,-0.407598,0.620443,1.26856,-16.1561,55.9365,27.0457
-0.746991,3.94564,9.2895,-0.409726,0.618314,1.27388,-16.1561,55.9365,27.0457
-0.842759,4.03662,9.25119,-0.401213,0.61725,1.27494,-16.1561,55.9365,27.0457
-0.852336,4.00789,9.27035,-0.39802,0.615122,1.28026,-16.1561,55.9365,27.0457
-0.938527,4.02705,9.27035,-0.391635,0.611929,1.28771,-16.1561,55.9365,27.0457
-0.866701,4.04141,9.25598,-0.391635,0.612993,1.29197,-16.1561,55.9365,27.0457
-0.914585,4.02705,9.23204,-0.389506,0.612993,1.29729,-16.1561,55.9365,27.0457
-0.986411,4.05578,9.25598,-0.386313,0.603415,1.30474,-16.1561,55.9365,27.0457
-0.905008,4.0893,9.28471,-0.383121,0.602351,1.3058,-16.1561,55.9365,27.0457
-0.986411,4.14197,9.23683,-0.373543,0.604479,1.31112,-16.1561,55.9365,27.0457
-0.991199,4.11803,9.18416,-0.369286,0.593837,1.31219,-16.1561,55.9365,27.0457
-0.924162,4.18506,9.28471,-0.371414,0.595966,1.31645,-16.1561,55.9365,27.0457
-0.938527,4.13239,9.15543,-0.368222,0.594901,1.32815,-16.1561,55.9365,27.0457
-0.976834,4.15633,9.24162,-0.363965,0.592773,1.32815,-16.1561,55.9365,27.0457
-0.986411,4.23774,9.14106,-0.355451,0.594901,1.33454,-16.1561,55.9365,27.0457
-0.986411,4.25689,9.14585,-0.354387,0.587452,1.33879,-16.1561,55.9365,27.0457
-1.09176,4.2521,9.10754,-0.35013,0.586388,1.34092,-16.1561,55.9365,27.0457
-1.06303,4.36702,9.16022,-0.349066,0.585323,1.34624,-16.1561,55.9365,27.0457
-1.0726,4.29041,9.165,-0.34268,0.578938,1.3505,-16.1561,55.9365,27.0457
-1.13485,4.29999,9.21289,-0.336295,0.583195,1.35263,-16.1561,55.9365,27.0457
-1.16358,4.31435,9.08839,-0.330974,0.580002,1.35901,-16.1561,55.9365,27.0457
-1.09176,4.40054,9.15543,-0.326717,0.578938,1.36646,-16.1561,55.9365,27.0457
-1.13964,4.4197,9.01178,-0.326717,0.575745,1.37072,-16.1561,55.9365,27.0457
-1.09654,4.38618,9.15543,-0.325653,0.574681,1.36859,-16.1561,55.9365,27.0457
-1.08218,4.45322,9.05487,-0.319267,0.572553,1.3803,-16.1561,55.9365,27.0457
-1.17316,4.39575,9.11712,-0.318203,0.574681,1.3803,-16.1561,55.9365,27.0457
-1.10612,4.33829,9.11233,-0.311818,0.573617,1.38456,-16.1561,55.9365,27.0457
-1.13006,4.38139,9.12191,-0.31501,0.565103,1.39094,-16.1561,55.9365,27.0457
-1.12049,4.4197,8.95431,-0.316075,0.564039,1.39201,-16.1561,55.9365,27.0457
-1.10133,4.46758,9.0022,-0.313946,0.564039,1.39945,-16.1561,55.9365,27.0457
-1.13964,4.30477,9.07881,-0.312882,0.559782,1.40158,-16.1561,55.9365,27.0457
-1.05824,4.41491,9.00699,-0.312882,0.56191,1.40265,-16.1561,55.9365,27.0457
-1.0343,4.44843,8.93995,-0.312882,0.560846,1.40584,-16.1561,55.9365,27.0457
-1.12527,4.37181,8.98783,-0.313946,0.562975,1.41223,-16.1561,55.9365,27.0457
-1.1157,4.49631,9.03572,-0.311818,0.558718,1.41968,-16.1561,55.9365,27.0457
-1.09654,4.47237,9.05008,-0.316075,0.554461,1.4218,-16.1561,55.9365,27.0457
-1.03908,4.458,8.98304,-0.313946,0.554461,1.42393,-16.1561,55.9365,27.0457
-1.0726,4.45322,8.93995,-0.321396,0.551268,1.4218,-16.1561,55.9365,27.0457
-1.05824,4.47716,8.99741,-0.326717,0.553397,1.425,-18.8191,58.9746,23.4281
-1.02951,4.47237,8.86812,-0.325653,0.555525,1.43245,-18.8191,58.9746,23.4281
-1.04866,4.458,8.95431,-0.328845,0.550204,1.43351,-18.8191,58.9746,23.4281
-1.05824,4.42448,8.89207,-0.32991,0.551268,1.43777,-18.8191,58.9746,23.4281
-1.0343,4.45322,8.89685,-0.337359,0.557654,1.43777,-18.8191,58.9746,23.4281
-1.11091,4.36224,8.7963,-0.35013,0.552332,1.43883,-18.8191,58.9746,23.4281
-1.01514,4.46279,8.90164,-0.348001,0.554461,1.44522,-18.8191,58.9746,23.4281
-0.995988,4.36224,8.82503,-0.354387,0.552332,1.44947,-18.8191,58.9746,23.4281
-0.967257,4.42927,8.84897,-0.368222,0.551268,1.44947,-18.8191,58.9746,23.4281
-1.16837,4.43406,8.9591,-0.367157,0.554461,1.4516,-18.8191,58.9746,23.4281
-1.06303,4.4197,8.72447,-0.371414,0.554461,1.4516,-18.8191,58.9746,23.4281
-1.05345,4.38618,8.72447,-0.374607,0.555525,1.4516,-18.8191,58.9746,23.4281
-1.1157,4.458,8.84418,-0.3778,0.556589,1.45586,-18.8191,58.9746,23.4281
-0.976834,4.39575,8.70532,-0.388442,0.558718,1.46012,-18.8191,58.9746,23.4281
-1.05824,4.43885,8.85855,-0.39802,0.560846,1.45905,-18.8191,58.9746,23.4281
-1.14922,4.40054,8.69095,-0.405469,0.560846,1.45586,-18.8191,58.9746,23.4281
-1.12049,4.25689,8.93516,-0.410791,0.553397,1.46118,-18.8191,58.9746,23.4281
-1.20668,4.38139,8.74362,-0.417176,0.558718,1.46012,-18.8191,58.9746,23.4281
-1.13964,4.49152,8.73884,-0.41824,0.557654,1.46012,-18.8191,58.9746,23.4281
-1.21625,4.44364,8.7963,-0.42569,0.560846,1.46863,-18.8191,58.9746,23.4281
-1.12049,4.34308,8.88728,-0.434204,0.56191,1.4665,-18.8191,58.9746,23.4281
-1.21147,4.37181,8.86333,-0.43846,0.564039,1.46969,-18.8191,58.9746,23.4281
-1.19231,4.35266,8.85855,-0.444846,0.558718,1.47821,-18.8191,58.9746,23.4281
-1.23062,4.33351,8.7963,-0.455488,0.56191,1.47182,-18.8191,58.9746,23.4281
-1.23541,4.26168,8.89207,-0.459745,0.562975,1.46969,-18.8191,58.9746,23.4281
-1.15879,4.33351,8.93037,-0.461873,0.560846,1.47608,-18.8191,58.9746,23.4281
-1.31202,4.36702,8.94474,-0.472516,0.557654,1.4814,-18.8191,58.9746,23.4281
-1.23541,4.2521,8.85855,-0.482094,0.558718,1.48672,-18.8191,58.9746,23.4281
-1.21147,4.22816,8.98304,-0.482094,0.558718,1.48885,-18.8191,58.9746,23.4281
-1.34075,4.41491,9.01656,-0.492736,0.556589,1.49204,-18.8191,58.9746,23.4281
-1.26893,4.34308,8.98304,-0.50125,0.558718,1.49736,-18.8191,58.9746,23.4281
-1.403,4.34308,8.9591,-0.502314,0.558718,1.49949,-18.8191,58.9746,23.4281
-1.34075,4.34308,8.99741,-0.509763,0.551268,1.50268,-18.8191,58.9746,23.4281
-1.35991,4.29041,8.93037,-0.512956,0.550204,1.5112,-18.8191,58.9746,23.4281
-1.35033,4.34787,9.03093,-0.520406,0.550204,1.51226,-18.8191,58.9746,23.4281
-1.49398,4.13239,8.90643,-0.528919,0.54914,1.51333,-18.8191,58.9746,23.4281
-1.51314,4.30956,9.00699,-0.536369,0.547011,1.51865,-18.8191,58.9746,23.4281
-1.46046,4.20901,8.96868,-0.540626,0.542754,1.5229,-18.8191,58.9746,23.4281
-1.39343,4.27604,8.89207,-0.545947,0.54169,1.52929,-18.8191,58.9746,23.4281
-1.49877,4.29999,8.81066,-0.548075,0.535305,1.53248,-18.8191,58.9746,23.4281
-1.5706,4.27126,8.82503,-0.557654,0.532112,1.5378,-18.8191,58.9746,23.4281
-1.62806,4.29999,8.74362,-0.565103,0.532112,1.54632,-18.8191,58.9746,23.4281
-1.58017,4.31435,8.74362,-0.568296,0.532112,1.54313,-18.8191,58.9746,23.4281
-1.59933,4.32872,8.73405,-0.572553,0.526791,1.55057,-18.8191,58.9746,23.4281
-1.68073,4.43885,8.7532,-0.582131,0.516149,1.55696,-18.8191,58.9746,23.4281
-1.70467,4.4197,8.74841,-0.591709,0.515085,1.56228,-18.8191,58.9746,23.4281
-1.7334,4.46758,8.77236,-0.594901,0.51402,1.56335,-18.8191,58.9746,23.4281
-1.65679,4.41491,8.6718,-0.601287,0.509763,1.56547,-18.8191,58.9746,23.4281
-1.75256,4.32872,8.66701,-0.612993,0.499121,1.56867,-18.8191,58.9746,23.4281
-1.70467,4.38139,8.69574,-0.616186,0.498057,1.57292,-18.8191,58.9746,23.4281
-1.82438,4.36702,8.52336,-0.620443,0.494864,1.57718,-18.8191,58.9746,23.4281
-1.84832,4.32393,8.52336,-0.625764,0.486351,1.57505,-18.8191,58.9746,23.4281
-1.84832,4.39575,8.54251,-0.634278,0.483158,1.57505,-18.8191,58.9746,23.4281
-1.86748,4.45322,8.69574,-0.636406,0.483158,1.57824,-18.8191,58.9746,23.4281
-1.89621,4.38618,8.55209,-0.643856,0.474644,1.57931,-18.8191,58.9746,23.4281
-1.92015,4.35745,8.55688,-0.652369,0.46613,1.5825,-18.8191,58.9746,23.4281
-1.91057,4.4197,8.67659,-0.655562,0.458681,1.5825,-18.8191,58.9746,23.4281
-1.96325,4.43885,8.46111,-0.664076,0.452295,1.58037,-18.8191,58.9746,23.4281
-1.97761,4.458,8.45632,-0.667269,0.449103,1.58357,-18.8191,58.9746,23.4281
-1.92494,4.458,8.37971,-0.675782,0.444846,1.58569,-18.8191,58.9746,23.4281
-1.98719,4.47237,8.52336,-0.674718,0.429947,1.58569,-18.8191,58.9746,23.4281
-2.06859,4.49631,8.40844,-0.676847,0.421433,1.57824,-18.8191,58.9746,23.4281
-2.12126,4.5011,8.47547,-0.681104,0.420369,1.58037,-18.8191,58.9746,23.4281
